Source,Target,Weight,nt_type_banc,type_pre,type_post,layer_mean_pre,layer_mean_post,across_hemi_layer_pre,across_hemi_layer_post
720575940645089559,720575940630603091,7,Ach,JO-B,B1-2,,2.477564103,,
720575940633044634,720575940644968302,8,GABA,WED_pr02,AVLP_pr23,3.096153846,3.144230769,,3.192307692
720575940619405812,720575940634571383,9,Ach,B1-3,WV-WV-2,2.653846154,3.5,,
720575940613304883,720575940635330204,3,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940608893623,720575940627235386,14,Ach,JO-B,B1-u,,2.381410256,,
720575940616809401,720575940606332629,1,Ach,B1-1,B1-1,2.141025641,2.141025641,,
720575940620649641,720575940629133071,6,Ach,JO-A,A2,,2.310897436,,
720575940618856896,720575940616809401,12,Ach,JO-B,B1-1,,2.141025641,,
720575940621791664,720575940622123981,27,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940611388141,720575940627632428,13,Ach,B1-6,IPS_pr01-1,3.320512821,4.522435897,,
720575940603636913,720575940605308082,22,Ach,B1-3,WED_pr02,2.833333333,3.362179487,,
720575940625483962,720575940625345328,5,Ach,B1-6,WV-WV-2,3.016025641,2.996794872,,
720575940615723077,720575940625887631,52,Ach,B1-5,WED_pr02,2.573717949,3.516025641,3.178858481,
720575940625887631,720575940618342966,3,GABA,WED_pr02,WV-WV-2,3.516025641,3.355769231,,
720575940637319134,720575940629513478,1,Ach,AVLP_pr12,AVLP_pr04,6.003205128,6.006410256,,5.858974359
720575940633040097,720575940634178656,7,GABA,SAD_pr02,JO-B,2.987179487,,,
720575940619940811,720575940624704393,17,Ach,JO-B,B1-3,,2.509615385,,
720575940619508033,720575940623322877,2,Ach,JO-A,WV-WV-1,,3.176282051,,2.711538462
720575940622591049,720575940625146122,7,Ach,JO-A,A2,,2.291666667,,
720575940604839200,720575940637410394,7,Ach,B1-2,WED_pr02,2.423076923,3.147435897,,
720575940613170498,720575940620356545,13,Ach,pMN2,pC1d,5.314102564,5.689102564,5.352564103,5.790064103
720575940613956767,720575940606332629,14,Ach,JO-B,B1-1,,2.141025641,,
720575940612001489,720575940616313942,11,inconclusive,A1,A1,3.746794872,3.939102564,,
720575940604201830,720575940618522433,4,GABA,WV-WV-3,A1,2.41025641,3.730769231,,
720575940632715359,720575940609927653,4,Ach,B1-2,WED-VLP-2,3.596153846,3.560897436,,
720575940626522620,720575940614310802,3,Ach,JO-A,B1-4,,2.708333333,,
720575940618056753,720575940635330204,16,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940623233238,720575940615930299,27,Ach,B1-5,WED_pr02,3.134615385,3.608974359,,
720575940610358990,720575940621717469,20,Ach,B1-2,WV-WV-3,2.448717949,2.846153846,,
720575940624832231,720575940627201579,14,Ach,JO-A,WV-WV-3,,3.048076923,,
720575940644968302,720575940612001489,1,Ach,AVLP_pr23,A1,3.144230769,3.746794872,3.192307692,
720575940620356557,720575940627719294,4,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.237179487,5.429487179,,
720575940618409797,720575940623113752,8,Ach,B1-5,AVLP_pr04,3.051282051,5.711538462,,
720575940632288815,720575940621043753,4,Ach,JO-B,B1-5,,3.147435897,,
720575940614847906,720575940618392912,1,Ach,JO-B,B1-5,,2.637820513,,
720575940630721910,720575940623292713,1,Ach,JO-A,SAD_pr02,,2.211538462,,
720575940634229399,720575940622838154,4,Ach,JO-B,GF,,3.179487179,,
720575940628267264,720575940619405812,3,GABA,WED_pr02,B1-3,3.445512821,2.653846154,,
720575940643791304,720575940621242025,4,Ach,JO-B,B1-5,,2.887820513,,
720575940646518382,720575940629133052,3,Ach,pC1d,pC2la,5.891025641,6.083333333,,
720575940627174247,720575940633300148,5,Ach,WED-VLP-1,pC2lb,3.310897436,5.173076923,,
720575940625887631,720575940622123981,6,GABA,WED_pr02,WV-WV-1,3.516025641,2.326923077,,
720575940626258690,720575940631200327,1,Ach,AVLP/PVLP_pr01-2,A1,4.246794872,4.294871795,4.173076923,
720575940634877850,720575940625887631,1,Ach,B1-5,WED_pr02,3.028846154,3.516025641,,
720575940621043753,720575940631631564,1,Ach,B1-5,B1-5,3.147435897,3.240384615,,
720575940635330204,720575940632649567,3,GABA,WV-WV-1,WED-VLP-2,2.631410256,3.448717949,,
720575940625194558,720575940634709872,2,GABA,PVLP_pr03-3,AVLP_pr31,4.657051282,4.375,,4.337873932
720575940608457483,720575940631153194,1,Ach,JO-A,AVLP_pr23,,3.240384615,,
720575940632649697,720575940641545888,16,Ach,A2,WV-WV-4,2.317307692,2.987179487,,
720575940622123981,720575940620835327,1,GABA,WV-WV-1,WV-WV-2,2.326923077,3.724358974,,
720575940621870576,720575940625146122,19,Ach,JO-A,A2,,2.291666667,,
720575940619405812,720575940612078511,106,Ach,B1-3,WED_pr02,2.653846154,3.317307692,,
720575940613924271,720575940634606693,9,Ach,JO-B,B1-7,,2.208333333,,3.024906517
720575940603636913,720575940634571383,2,Ach,B1-3,WV-WV-2,2.833333333,3.5,,
720575940622065432,720575940623322877,1,GABA,AVLP_pr01-1,WV-WV-1,2.592948718,3.176282051,,2.711538462
720575940618758753,720575940628267264,17,Ach,B1-2,WED_pr02,3.743589744,3.445512821,,
720575940619784453,720575940616121408,34,Ach,WED-VLP-1,WED_pr02,3.310897436,3.378205128,,
720575940630223052,720575940622254375,1,Ach,B1-1,B1-2,2.169871795,2.246794872,,
720575940616633925,720575940622838154,8,Ach,B1-5,GF,2.833333333,3.179487179,,
720575940625917386,720575940644488727,12,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940640992731,720575940619486891,1,Ach,pC2la,pMN1,5.333333333,5.224358974,,
720575940622254375,720575940604839200,1,Ach,B1-2,B1-2,2.246794872,2.423076923,,
720575940643791304,720575940623233238,8,Ach,JO-B,B1-5,,3.134615385,,
720575940624755180,720575940632084705,5,Ach,JO-B,B1-7,,2.519230769,,
720575940627142666,720575940635330204,24,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940639745085,720575940634877850,2,Ach,JO-B,B1-5,,3.028846154,,
720575940627985351,720575940627235386,28,Ach,JO-B,B1-u,,2.381410256,,
720575940627249039,720575940612523571,4,Ach,JO-B,B1-2,,2.387820513,,
720575940635330204,720575940618758753,2,GABA,WV-WV-1,B1-2,2.631410256,3.743589744,,
720575940612409885,720575940629065154,5,Ach,JO-B,B2,,2.21474359,,
720575940625483962,720575940623621157,5,Ach,B1-6,WED_pr01-1,3.016025641,4.256410256,,4.180128205
720575940631153194,720575940604285356,7,Ach,AVLP_pr23,PVLP_pr03-3,3.240384615,5.099358974,,4.840544872
720575940627538947,720575940635330204,5,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940612078511,720575940618066415,2,GABA,WED_pr02,B1-3,3.317307692,2.817307692,,
720575940615930299,720575940620835327,9,GABA,WED_pr02,WV-WV-2,3.608974359,3.724358974,,
720575940629316152,720575940616612313,7,GABA,IPS_pr01-2,WED_pr01-1,3.019230769,4.21474359,2.779647436,
720575940620622785,720575940625483962,7,Ach,JO-B,B1-6,,3.016025641,,
720575940625466387,720575940620833974,4,GLUT,aPN3,aPN2,5.041666667,4.602564103,,
720575940618392912,720575940624875018,8,Ach,B1-5,WED_pr01-1,2.637820513,4.115384615,,
720575940617431325,720575940621558762,2,Ach,B1-4,WED_pr01-1,2.884615385,4.16025641,2.766254579,
720575940604445868,720575940623725972,6,Ach,AVLP_pr36/asp10a-1,pC2lb,5.365384615,4.830128205,,
720575940617197057,720575940618409797,3,GABA,SAD_pr02,B1-5,3.022435897,3.051282051,,
720575940632812867,720575940619785566,8,Ach,JO-A,WED-VLP-1,,3.041666667,,
720575940618522433,720575940632499757,1,inconclusive,A1,GF,3.730769231,3.467948718,,3.323717949
720575940606332629,720575940623787495,5,Ach,B1-1,WED-VLP-1,2.141025641,3.336538462,,
720575940627827450,720575940611694545,1,Ach,AVLP_pr31,AVLP_pr31,4.352564103,4.298076923,,
720575940629133071,720575940622699196,6,Ach,A2,WED-VLP-2,2.310897436,3.336538462,,
720575940603533246,720575940623322877,1,GABA,WV-WV-3,WV-WV-1,2.778846154,3.176282051,,2.711538462
720575940626162378,720575940622123981,7,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940610373326,720575940620356545,5,Ach,pC2la,pC1d,5.871794872,5.689102564,,5.790064103
720575940634371941,720575940626869403,1,Ach,AVLP_pr12,AVLP_pr12,5.782051282,6.115384615,,
720575940613682911,720575940623987982,1,Ach,JO-A,AVLP_pr01-1,,2.435897436,,
720575940628837650,720575940617362772,2,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.333333333,5.259615385,,
720575940611335859,720575940622577336,7,GABA,SAD_pr02,B1-5,3.096153846,2.939102564,,
720575940624770540,720575940635330204,1,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940627718394,720575940619486891,1,GABA,vpoIN-1,pMN1,4.96474359,5.224358974,,
720575940634299071,720575940641400224,19,GABA,WED_pr02,WED-VLP-1,3.243589744,3.246794872,,
720575940630207799,720575940610116581,6,Ach,JO-B,IPS_pr02,,3.403846154,,3.355769231
720575940629269630,720575940627410944,5,Ach,JO-B,B1-2,,2.298076923,,
720575940622295585,720575940621717469,3,Ach,JO-A,WV-WV-3,,2.846153846,,
720575940632157631,720575940637410394,5,Ach,WED-VLP-1,WED_pr02,3.346153846,3.147435897,,
720575940644968302,720575940603533246,3,Ach,AVLP_pr23,WV-WV-3,3.144230769,2.778846154,3.192307692,
720575940632764883,720575940628837650,1,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.448717949,5.333333333,5.376371083,
720575940638214461,720575940611674265,1,Ach,A2,WED_pr02,2.298076923,3.128205128,2.304487179,
720575940630603091,720575940629938487,1,Ach,B1-2,WED_pr02,2.477564103,3.378205128,,
720575940641359776,720575940636705502,14,Ach,WED-VLP-1,vpoIN-3,3.262820513,3.916666667,3.255681818,3.921474359
720575940633300148,720575940640176848,1,Ach,pC2lb,pC2lb,5.173076923,4.871794872,,
720575940607367125,720575940635330204,8,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940616804806,720575940625887631,14,Ach,B1-5,WED_pr02,3.496794872,3.516025641,,
720575940605308082,720575940640507763,10,GABA,WED_pr02,WED_pr02,3.362179487,3.573717949,,
720575940618599277,720575940624875018,4,Ach,B1-4,WED_pr01-1,2.426282051,4.115384615,,
720575940614805983,720575940623233238,1,Ach,JO-B,B1-5,,3.134615385,,
720575940636679989,720575940637410394,1,Ach,B1-2,WED_pr02,2.435897436,3.147435897,,
720575940604839200,720575940635981742,2,Ach,B1-2,WED_pr02,2.423076923,3.378205128,,
720575940620649641,720575940632649697,2,Ach,JO-A,A2,,2.317307692,,
720575940613304883,720575940620062633,1,Ach,JO-A,AVLP_pr01-1,,2.996794872,,
720575940635981742,720575940642412941,9,GABA,WED_pr02,B1-2,3.378205128,3.221153846,,
720575940627718394,720575940613034602,5,GABA,vpoIN-1,AVLP_pr36/asp10a-1,4.96474359,5.278846154,,
720575940615503249,720575940617882397,4,GLUT,aPN3,B1-5,5.041666667,3.381410256,,
720575940614927989,720575940629283659,2,Ach,JO-A,AVLP_pr01-1,,2.682692308,,
720575940618475101,720575940626793831,1,Ach,pC2lb,pC2lb,5.131410256,4.945512821,,
720575940624473918,720575940631968855,5,Ach,WED_pr01-1,IPS/WED_pr01,4.394230769,4.71474359,,
720575940607367125,720575940634701407,1,Ach,JO-A,B1-7,,2.487179487,,
720575940611177586,720575940646400644,4,Ach,JO-A,B1-5,,2.445512821,,
720575940614544582,720575940603533246,4,Ach,JO-A,WV-WV-3,,2.778846154,,
720575940622254375,720575940633040097,3,Ach,B1-2,SAD_pr02,2.246794872,2.987179487,,
720575940606010569,720575940618342966,16,Ach,B1-3,WV-WV-2,2.717948718,3.355769231,,
720575940613943413,720575940637410394,6,Ach,WED-VLP-2,WED_pr02,3.413461538,3.147435897,,
720575940627839304,720575940624704393,11,Ach,JO-B,B1-3,,2.509615385,,
720575940629269630,720575940610638434,8,Ach,JO-B,B1-u,,2.230769231,,
720575940624704393,720575940640507763,27,Ach,B1-3,WED_pr02,2.509615385,3.573717949,,
720575940618342966,720575940623322877,4,GABA,WV-WV-2,WV-WV-1,3.355769231,3.176282051,,2.711538462
720575940618056753,720575940631153194,7,Ach,JO-A,AVLP_pr23,,3.240384615,,
720575940617034398,720575940636471408,2,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.310897436,5.490384615,,
720575940630660951,720575940620980323,5,Ach,JO-B,B1-4,,2.58974359,,
720575940620694015,720575940622065432,5,Ach,B1-1,AVLP_pr01-1,2.179487179,2.592948718,,
720575940617945246,720575940617197057,1,Ach,JO-B,SAD_pr02,,3.022435897,,
720575940636537663,720575940618599277,12,Ach,JO-B,B1-4,,2.426282051,,
720575940614866242,720575940624571116,11,Ach,JO-A,SAD_pr01,,2.384615385,,2.352564103
720575940654117025,720575940621148660,19,Ach,B1-3,WV-WV-2,2.483974359,3.394230769,,
720575940612146174,720575940635330204,2,Ach,B1-2,WV-WV-1,2.663461538,2.631410256,,
720575940627538947,720575940635330204,1,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940609673369,720575940634571383,2,,B1-4,WV-WV-2,2.419871795,3.5,,
720575940625146122,720575940619783518,2,Ach,A2,AVLP_pr01-1,2.291666667,2.628205128,,2.782371795
720575940621983757,720575940638666473,5,GABA,IPS_pr01-2,WED_pr01-2,2.791666667,3.96474359,,
720575940625146122,720575940619784453,5,Ach,A2,WED-VLP-1,2.291666667,3.310897436,,
720575940622591049,720575940625345328,6,Ach,JO-A,WV-WV-2,,2.996794872,,
720575940606743170,720575940620835327,8,GABA,WED_pr02,WV-WV-2,3.397435897,3.724358974,,
720575940600433181,720575940634877850,17,Ach,JO-B,B1-5,,3.028846154,,
720575940635330204,720575940622123981,1,GABA,WV-WV-1,WV-WV-1,2.631410256,2.326923077,,
720575940629806206,720575940614840891,1,Ach,JO-B,B1-3,,2.541666667,,
720575940623322877,720575940622969528,18,GABA,WV-WV-1,WED-VLP-1,3.176282051,3.378205128,2.711538462,
720575940619941067,720575940646400644,5,Ach,JO-B,B1-5,,2.445512821,,
720575940639826304,720575940635282910,6,Ach,JO-B,B1-4,,2.560897436,,
720575940623322877,720575940621835246,1,GABA,WV-WV-1,WED_pr02,3.176282051,3.201923077,2.711538462,3.382386364
720575940630258003,720575940621148660,9,GABA,WED_pr02,WV-WV-2,3.403846154,3.394230769,,
720575940622529574,720575940629851496,5,Ach,WED_pr01-1,IPS_pr01-1,4.083333333,4.705128205,,
720575940604839200,720575940621717469,5,Ach,B1-2,WV-WV-3,2.423076923,2.846153846,,
720575940618770625,720575940611335859,7,Ach,JO-A,SAD_pr02,,3.096153846,,
720575940624795017,720575940634126949,9,Ach,B1-u,WED-VLP-2,3.201923077,3.333333333,3.557692308,
720575940621540586,720575940623322877,25,GABA,WED_pr02,WV-WV-1,3.445512821,3.176282051,,2.711538462
720575940622577336,720575940632998136,35,Ach,B1-5,WED_pr02,2.939102564,3.541666667,,
720575940607188036,720575940641400224,11,Ach,B1-1,WED-VLP-1,2.108974359,3.246794872,,
720575940619675712,720575940619486891,1,Ach,pC2la,pMN1,5.83974359,5.224358974,,
720575940634299071,720575940614927989,4,GABA,WED_pr02,JO-A,3.243589744,,,
720575940631179807,720575940610653462,3,Ach,pC2lb,PVLP_pr03-2,4.817307692,5.778846154,,
720575940624700138,720575940620980323,65,GABA,B2,B1-4,2.727564103,2.58974359,2.444978632,
720575940613127314,720575940622004106,9,Ach,JO-B,B1-7,,2.358974359,,
720575940619405812,720575940621148660,6,Ach,B1-3,WV-WV-2,2.653846154,3.394230769,,
720575940606743170,720575940603636913,5,GABA,WED_pr02,B1-3,3.397435897,2.833333333,,
720575940604201830,720575940622838154,21,GABA,WV-WV-3,GF,2.41025641,3.179487179,,
720575940623587780,720575940603533246,2,Ach,JO-A,WV-WV-3,,2.778846154,,
720575940621148660,720575940637410394,1,GABA,WV-WV-2,WED_pr02,3.394230769,3.147435897,,
720575940642897312,720575940615723077,1,Ach,JO-B,B1-5,,2.573717949,,3.178858481
720575940623322877,720575940620581748,15,GABA,WV-WV-1,WED_pr02,3.176282051,3.439102564,2.711538462,
720575940620076415,720575940628333788,4,GABA,vpoIN-2,AVLP_pr12,5.198717949,5.987179487,,5.841091779
720575940621730910,720575940622409983,1,GABA,PVLP_pr03-1,PVLP_pr03-1,6.320512821,6.096153846,,6.131009615
720575940628846966,720575940627263375,5,GABA,SAD_pr02,B1-4,3.051282051,2.766025641,,
720575940622344216,720575940618066415,2,Ach,JO-B,B1-3,,2.817307692,,
720575940613380914,720575940622838154,14,Ach,B1-4,GF,2.743589744,3.179487179,,
720575940619405812,720575940627201579,9,Ach,B1-3,WV-WV-3,2.653846154,3.048076923,,
720575940618856896,720575940616809401,21,Ach,JO-B,B1-1,,2.141025641,,
720575940613934965,720575940623233238,2,Ach,JO-B,B1-5,,3.134615385,,
720575940614280554,720575940603533246,7,Ach,JO-A,WV-WV-3,,2.778846154,,
720575940629105022,720575940606332629,4,Ach,JO-B,B1-1,,2.141025641,,
720575940621835246,720575940631153194,7,GABA,WED_pr02,AVLP_pr23,3.201923077,3.240384615,3.382386364,
720575940633057943,720575940629133071,30,Ach,JO-A,A2,,2.310897436,,
720575940603930046,720575940614018060,19,Ach,aPN2,IPS_pr02,4.307692308,3.307692308,,
720575940624571116,720575940630603091,18,GABA,SAD_pr01,B1-2,2.384615385,2.477564103,2.352564103,
720575940628869391,720575940623113752,5,GABA,GNG_pr01-1,AVLP_pr04,4.852564103,5.711538462,,
720575940629954724,720575940628489516,33,Ach,WED-VLP-1,AVLP_pr01-1,3.272435897,3.631410256,,
720575940649911286,720575940629283659,24,Ach,WED-VLP-1,AVLP_pr01-1,3.256410256,2.682692308,,
720575940629133071,720575940641400224,47,Ach,A2,WED-VLP-1,2.310897436,3.246794872,,
720575940623547685,720575940617390027,7,Ach,WED-VLP-1,AVLP_pr02,3.137820513,3.439102564,,
720575940619249031,720575940620929416,33,Ach,WED-VLP-1,AVLP_pr01-2,3.272435897,4.038461538,,
720575940613943413,720575940611694545,15,Ach,WED-VLP-2,AVLP_pr31,3.413461538,4.298076923,,
720575940621447077,720575940628489516,39,Ach,WED-VLP-1,AVLP_pr01-1,3.224358974,3.631410256,,
720575940612965791,720575940632109775,8,GABA,AVLP_pr05-3,AVLP_pr18-1,4.858974359,5.772435897,5.007478632,
720575940633613026,720575940611091012,5,Ach,AVLP_pr22,PVLP_pr03-3,5.150641026,4.855769231,,
720575940620929416,720575940613943413,21,GABA,AVLP_pr01-2,WED-VLP-2,4.038461538,3.413461538,,
720575940629954724,720575940603186790,11,Ach,WED-VLP-1,WED-VLP-1,3.272435897,3.314102564,,
720575940628071696,720575940613531295,2,Ach,AVLP/PVLP_pr01-1,AVLP/PVLP_pr01-1,6.115384615,5.996794872,6.126602564,
720575940626042499,720575940629954724,14,GABA,AVLP_pr01-2,WED-VLP-1,3.935897436,3.272435897,,
720575940641400224,720575940627709801,12,Ach,WED-VLP-1,AVLP_pr01-3,3.246794872,5.060897436,,
720575940629954724,720575940621713672,19,Ach,WED-VLP-1,AVLP_pr01-2,3.272435897,4.233974359,,
720575940634126949,720575940620929416,55,Ach,WED-VLP-2,AVLP_pr01-2,3.333333333,4.038461538,,
720575940616941201,720575940632109775,2,Inconclusive,AVLP_pr18-1,AVLP_pr18-1,5.673076923,5.772435897,5.72275641,
720575940623787495,720575940640176848,12,Ach,WED-VLP-1,pC2lb,3.336538462,4.871794872,,
720575940621713672,720575940641400224,12,GABA,AVLP_pr01-2,WED-VLP-1,4.233974359,3.246794872,,
720575940641400224,720575940603683505,18,Ach,WED-VLP-1,AVLP_pr01-2,3.246794872,4.070512821,,
720575940629954724,720575940626042499,9,Ach,WED-VLP-1,AVLP_pr01-2,3.272435897,3.935897436,,
720575940641400224,720575940623987982,7,Ach,WED-VLP-1,AVLP_pr01-1,3.246794872,2.435897436,,
720575940632649697,720575940628489516,17,Ach,A2,AVLP_pr01-1,2.317307692,3.631410256,,
720575940626042499,720575940634829168,1,GABA,AVLP_pr01-2,vpoEN,3.935897436,3.740384615,,
720575940623587780,720575940625146122,46,Ach,JO-A,A2,,2.291666667,,
720575940617353433,720575940638095293,2,Ach,AVLP_pr32,pC2lb,4.647435897,4.929487179,,4.946714744
720575940620581748,720575940640507763,11,GABA,WED_pr02,WED_pr02,3.439102564,3.573717949,,
720575940632812867,720575940631153194,4,Ach,JO-A,AVLP_pr23,,3.240384615,,
720575940628054760,720575940622123981,8,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940630603091,720575940635981742,47,Ach,B1-2,WED_pr02,2.477564103,3.378205128,,
720575940614332899,720575940620195719,5,Ach,JO-A,AVLP_pr01-1,,3.041666667,,
720575940618475101,720575940633300148,2,Ach,pC2lb,pC2lb,5.131410256,5.173076923,,
720575940622699196,720575940635403230,7,Ach,WED-VLP-2,vpoEN,3.336538462,3.625,,
720575940644072483,720575940618149336,4,Ach,B1-6,aPN3,4.855769231,4.974358974,,
720575940623725972,720575940636471408,1,Ach,pC2lb,AVLP_pr36/asp10a-1,4.830128205,5.490384615,,
720575940627453778,720575940614840891,14,Ach,JO-B,B1-3,,2.541666667,,
720575940609673369,720575940618524481,3,,B1-4,B1-u,2.419871795,2.272435897,,
720575940611401709,720575940626793831,1,Ach,pC2lb,pC2lb,4.875,4.945512821,,
720575940617117656,720575940627642818,42,Ach,WED-VLP-2,AVLP_pr01-2,3.637820513,3.823717949,,
720575940632715359,720575940609927653,26,Ach,B1-2,WED-VLP-2,3.596153846,3.560897436,,
720575940630258003,720575940604839200,25,GABA,WED_pr02,B1-2,3.403846154,2.423076923,,
720575940621508336,720575940616633925,11,Ach,JO-B,B1-5,,2.833333333,,
720575940635330204,720575940612523571,1,GABA,WV-WV-1,B1-2,2.631410256,2.387820513,,
720575940605308082,720575940640507763,13,GABA,WED_pr02,WED_pr02,3.362179487,3.573717949,,
720575940630353682,720575940618003672,14,GABA,AVLP_pr01-2,AVLP_pr22,4.03525641,4.580128205,4.044471154,
720575940617431325,720575940625345328,3,Ach,B1-4,WV-WV-2,2.884615385,2.996794872,2.766254579,
720575940606619081,720575940630223052,9,Ach,JO-B,B1-1,,2.169871795,,
720575940623189799,720575940622123981,2,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940630131218,720575940618599277,1,Ach,B1-6,B1-4,4.708333333,2.426282051,,
720575940625295339,720575940631179807,1,Ach,pMN1,pC2lb,5.243589744,4.817307692,5.233974359,
720575940627538947,720575940638214461,6,Ach,JO-A,A2,,2.298076923,,2.304487179
720575940630258003,720575940622838154,3,GABA,WED_pr02,GF,3.403846154,3.179487179,,
